 PID, Sale_Price
532477040, 295283.6
535301160, 133308.7
908226130, 79538.3
909101180, 116206.7
914478020, 136292.0
914476010, 182196.4
534430050, 123101.1
907275140, 293295.3
527357020, 152013.4
910203290, 103744.1
528480180, 260949.2
916455150, 303018.7
911104060, 72885.7
906380140, 186736.9
535101020, 175006.0
535125070, 238136.6
909101100, 135713.7
908128060, 190267.6
535477150, 100660.4
905477010, 92032.4
907202050, 150808.7
535454100, 135978.7
535457040, 128980.7
528315030, 315560.3
533236040, 171887.1
907420080, 195036.5
535478010, 131493.3
906420130, 250353.5
534128100, 153816.1
528429050, 234343.9
528275080, 204867.2
903426180, 129532.9
534430080, 139659.2
534400030, 152729.8
534475100, 119829.7
527108090, 263811.4
910202050, 64900.5
535378020, 97803.0
528235130, 193428.6
907290070, 172128.4
909129100, 118909.1
906223080, 227667.8
906425045, 141574.7
905452120, 129336.7
906226100, 112459.8
527162130, 187953.8
528222020, 184083.4
908229020, 88899.4
531363050, 139129.4
528482090, 295782.0
903231060, 39977.2
923227080, 162452.0
914476430, 159038.9
528178090, 358889.3
534178010, 128236.2
528431020, 243794.6
531384070, 201697.5
911370530, 273343.6
905401100, 211306.3
909175080, 63810.9
528386040, 391533.0
533215030, 225200.0
527302080, 254689.2
526301100, 210695.5
906477110, 157657.8
528142020, 269509.4
903430070, 87735.7
527256120, 490966.0
905451330, 163129.0
528354060, 264880.9
923229110, 174717.2
528222090, 183253.2
907290040, 205107.9
534451050, 114926.5
908152270, 158550.4
526302030, 152888.4
535382150, 85064.5
535180020, 166191.9
907401080, 207566.0
902302150, 134832.7
535325320, 125274.7
903233050, 130823.6
916403020, 198700.9
905107320, 133346.6
528186130, 343789.3
907181120, 185678.3
907275030, 213645.5
903456110, 189087.4
906380110, 225941.0
909425010, 246256.9
914453045, 288666.0
906394040, 226212.4
904100100, 221074.7
903233180, 131579.2
905200350, 160622.9
902205090, 111989.6
528235170, 213892.0
535151100, 119622.9
528292040, 184456.5
906203140, 264818.5
910205020, 88992.9
533250130, 262316.7
903225160, 121245.0
907295040, 240967.9
528110100, 384960.8
532376110, 125579.4
528290140, 188230.9
535401140, 139368.5
905226050, 152201.3
534478230, 152163.1
535451190, 116291.2
905476160, 109326.4
907290140, 142621.3
909277100, 146805.5
904101070, 227344.3
534427040, 149981.2
528240020, 191072.3
916455050, 194504.4
903232090, 155563.2
903226130, 116161.0
528250070, 198045.2
528218080, 176099.2
528431080, 224331.3
528431120, 256777.6
528228375, 240446.0
906385020, 176095.4
908103320, 138480.4
527105050, 179607.8
534275170, 134020.8
907202190, 131531.2
534128190, 234356.4
923227030, 152235.3
905426100, 201559.1
906201022, 185189.7
905103140, 163405.0
909251040, 157921.4
916125360, 154938.3
921205070, 298908.6
906340120, 278667.0
905427030, 321168.6
907187080, 190325.5
528231030, 198088.7
911370430, 323900.4
923203100, 175066.2
528366040, 329609.7
902477130, 38171.7
905101310, 125518.6
528275070, 223492.9
531380080, 235155.5
903236010, 131154.5
527163130, 175877.4
909250030, 115073.0
527105070, 190540.3
907131120, 198117.2
911175440, 69502.1
535402120, 162715.7
908250090, 103369.9
527107130, 178208.2
535476360, 214049.8
535452090, 128148.5
535456100, 110402.4
903401070, 143075.1
908154235, 535296.0
909275080, 183816.2
528458070, 202243.3
906380100, 280472.2
535404080, 121304.7
902102080, 128628.4
533254130, 184080.6
528439040, 244504.0
528290120, 172987.6
905202190, 236892.8
902329080, 142526.6
905226130, 154329.5
916382100, 396009.4
903430090, 125991.3
903230100, 102064.9
916386020, 183858.7
906223110, 232771.2
910226040, 157828.4
535125090, 216454.8
528108040, 390622.7
903481120, 112046.1
908152080, 126758.1
531375090, 130038.6
533350050, 303118.7
528456190, 211665.5
527402060, 156244.5
906402200, 325104.3
903454090, 127295.2
533352075, 211799.9
528172060, 238777.8
904100040, 126993.2
533130130, 303453.2
923230040, 163367.1
903235020, 103454.2
902406020, 109548.1
903226170, 131483.0
907175060, 214892.0
528490080, 203565.9
923251160, 107655.0
527452100, 137378.7
906204180, 231402.6
527162180, 166239.1
528118050, 465160.9
905107220, 168572.4
527212050, 338638.2
906402060, 233522.5
902206220, 153616.7
528220040, 177052.5
535402230, 141126.0
905426010, 233579.7
905352030, 210351.9
906392070, 192214.1
909275040, 129124.5
909425130, 193091.7
909101060, 70560.4
905104240, 140405.1
909475040, 352778.0
527105130, 276963.3
907200230, 118961.1
528102110, 445867.1
531475220, 151227.5
907280040, 217142.3
527276150, 111897.7
908225180, 92932.9
534431050, 226474.8
909250060, 196186.5
907410050, 204968.8
534128020, 201812.9
527358140, 215564.1
909475230, 298150.1
914476330, 193402.1
905101450, 150682.3
923252100, 128134.7
533242080, 193535.2
923228370, 91504.9
909100150, 119513.7
534425080, 189577.1
909428120, 229619.6
527108030, 236998.3
923205015, 168190.0
533208080, 160505.5
526354020, 206460.9
905101200, 99149.3
905200260, 157840.5
528228565, 201922.7
534176140, 166643.5
903231190, 115326.3
910203020, 101682.8
902400090, 92768.8
528222010, 274706.6
528102030, 362916.1
909179020, 209417.2
903427120, 142755.0
907412040, 189829.1
535353050, 146801.6
904301410, 95742.0
910200040, 110286.2
905301050, 267015.1
903457130, 115711.8
909250230, 187992.6
907194110, 193914.1
527302110, 231562.1
921205030, 368077.1
528166120, 426798.6
527146030, 239558.1
535426350, 148518.4
902206130, 114143.4
907131190, 186275.2
909254140, 113193.2
905101100, 89217.0
528376010, 310674.2
902329030, 195227.9
535304170, 134622.3
907420050, 185911.1
535380130, 111272.0
528429060, 245876.2
528240040, 168057.6
909428110, 168359.6
909275110, 212609.2
534276010, 111375.0
535425040, 199007.5
902300215, 138196.8
916460070, 200092.4
528429100, 326796.8
903206170, 167513.8
907187040, 232645.0
923227100, 144802.9
903453080, 202343.5
923225260, 168855.5
533212130, 145805.0
907180120, 222781.2
902306130, 140097.2
527254070, 362378.2
904351040, 81753.3
528390210, 241723.0
909428190, 202570.7
528363130, 354815.3
904351280, 125041.3
907262030, 205817.2
923400025, 170581.3
907295020, 225868.6
914452090, 178375.5
535152010, 126081.6
909251030, 136003.4
908228040, 116333.5
528102090, 335606.6
905478030, 143636.6
535402180, 112169.7
923202220, 152959.2
535126010, 194298.0
528482130, 230804.9
909280030, 230774.4
906380050, 212424.8
909252110, 179631.0
906380190, 187909.1
534175100, 164602.6
532476080, 266891.3
903476090, 110565.2
535452140, 115683.7
527455030, 144757.7
531452260, 163967.9
531380110, 194994.4
527110120, 177093.4
535383110, 97136.5
908152180, 150862.2
908186080, 128238.4
902106010, 147024.0
527182020, 164584.4
535403030, 130102.9
923201020, 138024.0
902110120, 124427.8
533215020, 266001.9
906225210, 165473.8
533208090, 177121.7
534400050, 156648.8
534276290, 103136.4
528445020, 222323.5
534403410, 163470.5
533238045, 285553.5
908276230, 115157.4
908203100, 98057.9
531451280, 202699.2
907180050, 184831.0
534403050, 146922.8
907410080, 206853.7
527106010, 217062.2
904302260, 97647.9
528290190, 163791.3
911370500, 295399.3
528292060, 223674.9
535457020, 163728.5
907227060, 146722.7
923275010, 165698.8
528477020, 255545.7
923204150, 129311.3
528106120, 257503.0
532479050, 139517.7
905200100, 143159.0
528176010, 459597.5
906394050, 183200.1
914478045, 143287.1
902125080, 103252.0
528102100, 283132.7
527212030, 445063.8
914452060, 147772.0
902330040, 168252.4
531453140, 154395.7
907227030, 135955.9
534250335, 163334.3
534430090, 125620.5
527108040, 225423.9
909254070, 172584.0
531363080, 142056.7
903201080, 175020.8
916382110, 330517.9
534429030, 93744.1
903475100, 119322.9
534426040, 152481.4
902328040, 138969.0
528174080, 214334.5
902400110, 308836.5
923226150, 147498.7
909277090, 160584.1
907250050, 281681.5
527254020, 329656.5
909276010, 207029.1
535455060, 116900.8
903226060, 173391.6
535325460, 195873.4
533252020, 172558.3
902103170, 94068.4
905105040, 108414.6
908128110, 179111.3
907202080, 135189.4
534127230, 160897.1
905102060, 142702.6
528482010, 259882.2
534430110, 137822.8
533352150, 160632.4
916386140, 218542.1
908188140, 138281.7
531451030, 191459.3
905200490, 137355.9
535302200, 118741.0
907414080, 177442.0
533241010, 203471.1
909256060, 125331.1
527250040, 130261.9
527165010, 194254.9
902300020, 166556.7
528222080, 178073.1
907196020, 220305.4
531371050, 181555.3
534276160, 127576.7
535150280, 129842.7
528315070, 273608.5
907412090, 198203.7
909254050, 204847.5
923229100, 192198.1
528250030, 202809.8
527353080, 174731.3
908152110, 156998.1
528429090, 340957.2
533210060, 168806.1
527225035, 212029.0
